   I        Q 
6.112564e+00 -1.530811e+01 
-1.114989e+00 4.289894e-01 
1.397974e+00 9.413034e-01 
5.728006e+00 3.360595e-02 
-2.251699e+00 1.853915e+00 
5.281344e+00 -4.240562e+00 
-7.135650e+00 9.778572e+00 
1.005202e+01 -2.997539e+00 
-1.008882e+01 1.567580e+00 
-1.046328e+00 1.599613e+01 
6.945078e+00 3.427597e+00 
3.394937e+00 2.029626e+01 
1.971012e+01 -4.869891e+00 
1.002266e+00 7.953482e+00 
1.500592e+01 -4.221739e+00 
-3.381644e+00 1.078645e-01 
6.853143e+00 9.389422e+00 
8.759738e+00 -2.827160e+00 
-3.937970e+00 1.491538e+01 
3.123589e+01 3.726692e+00 
-1.106703e+00 -9.623610e+00 
3.530596e+00 5.753735e+00 
1.739727e+01 2.045908e+01 
3.287221e+01 -1.405679e+01 
1.236832e+01 -1.479079e+01 
9.208773e+00 -2.849311e+01 
-3.379513e+01 -5.806232e+00 
2.632987e+01 2.617819e+01 
2.919194e+00 -2.535858e+01 
6.078094e+00 7.753095e+00 
1.682500e+01 -9.498196e+00 
2.714802e+00 -2.525568e+01 
-1.605405e+01 -9.981676e+00 
1.515196e+00 1.526078e+01 
1.011991e+01 -3.006597e+01 
-2.463225e+01 5.277645e+00 
8.019305e-01 1.382956e+00 
-1.102537e+01 -4.027188e+00 
-1.036678e+01 3.304709e+01 
2.773396e+01 5.115365e+00 
2.246256e+01 -2.289013e+00 
-2.630929e+00 -2.593615e+01 
-9.859376e+00 -3.558324e+00 
-6.202571e+00 2.144985e+01 
1.965918e+01 -1.428135e+00 
1.976661e+01 -5.806137e+00 
-1.358789e+01 -2.189923e+01 
3.199728e+00 4.672658e+00 
-5.066759e+00 -1.318001e+00 
-1.310478e+00 -2.927723e+00 
7.431880e+00 1.210198e+01 
4.786874e+00 -1.606339e+01 
-4.140195e+00 2.610979e+00 
2.641315e-01 -4.084923e+00 
-4.728683e+00 -2.132754e+00 
-1.624271e+01 1.301249e+01 
2.738925e+01 2.099013e+01 
2.564112e+00 -9.478593e+00 
2.700812e+01 -2.270495e+00 
-1.441458e+01 -1.715942e+01 
5.834547e+00 -7.686401e-02 
-4.514211e+00 5.234068e+00 
3.568580e+00 -1.691898e+01 
-2.375426e+01 2.152127e+01 
1.995403e+01 1.723386e+01 
1.842118e+01 1.068136e+01 
2.195737e+01 -1.646889e+01 
-1.512100e+00 1.879902e+00 
2.393490e+01 -4.277756e+00 
6.069434e+00 -1.465673e+01 
2.191591e+01 -1.624577e+01 
-2.903189e+01 -3.915787e+01 
-1.039133e+01 2.459039e+01 
-3.101087e+00 -5.901084e+00 
-2.430942e+00 1.057894e+01 
1.600845e+01 2.570528e+01 
3.126574e+01 -3.454814e+01 
-1.846794e+01 1.351999e+00 
1.968790e+01 -8.083687e+00 
-4.295006e+00 -1.644401e+01 
-4.869999e+00 -6.328622e+00 
-4.792329e+00 -3.621897e+00 
-1.327811e+01 -6.243982e+00 
5.619769e+00 3.534927e+01 
2.710217e+01 -3.425949e+01 
-1.834808e+01 8.315545e+00 
1.166938e+01 -1.706942e+01 
-1.781371e+01 5.874267e+00 
1.284479e+01 -3.670658e-01 
-1.596501e+01 -2.509141e+00 
1.086597e+01 1.525496e+01 
9.453396e+00 -1.322146e+00 
4.325512e+00 -1.144573e+01 
-5.573571e+00 7.059447e+00 
1.053135e+01 1.022428e+01 
1.995751e+01 -8.309391e+00 
4.163274e+00 -8.750893e+00 
-1.402098e-01 2.215109e-01 
2.938360e+01 -1.437326e+01 
-1.584338e+01 -1.445254e+01 
3.917590e+00 -2.630719e+01 
-2.464128e+01 2.253101e+01 
8.567559e+00 -1.598436e+01 
-4.415478e+00 2.917620e+01 
2.834545e+01 -2.881566e+00 
2.190645e+01 -2.372850e+01 
-9.280814e+00 -2.334501e+01 
-1.621751e+01 -1.090744e+01 
-1.583175e+00 8.892121e+00 
-3.558192e+00 -3.256388e+00 
1.140641e+01 9.518326e+00 
1.720090e+01 -2.112717e+01 
-1.211344e+01 -1.640817e+01 
-1.090031e+01 -6.173062e+00 
8.507342e+00 4.463001e+00 
-2.629469e+01 -2.607858e+01 
4.568513e+00 3.718703e+01 
5.733231e+00 -2.051112e+01 
2.515975e+00 2.955381e+00 
-9.615222e+00 -8.695241e+00 
-7.772442e+00 9.346798e+00 
1.364388e+01 1.816147e+01 
1.813966e+01 -1.178113e+01 
1.097004e+01 -1.245758e+01 
-1.067383e+01 -1.861208e+01 
-5.496829e-01 1.287296e+00 
-9.225721e+00 -3.855764e+00 
1.103196e+01 4.670666e+00 
-5.632403e-01 -1.433555e+01 
-1.109710e+01 5.180177e-04 
1.444900e+01 1.489045e+01 
1.381123e+01 -2.897620e+01 
-2.117806e+01 -5.776972e+00 
5.002152e+00 9.575635e+00 
8.707340e+00 -4.219144e+00 
1.602639e+01 -1.909842e+01 
-2.361436e+01 -1.944069e+01 
1.447680e+00 2.214552e+00 
-1.321300e+01 -1.245228e+01 
-1.950306e+01 2.719532e+00 
1.001592e+00 3.523369e+01 
3.994131e+01 -1.329788e+01 
-8.770000e+00 -1.702590e+01 
1.697630e+01 -1.840415e+01 
-2.857086e+01 -2.372542e+01 
-1.200452e+01 6.995645e-01 
-1.197789e+01 1.154182e+01 
8.753882e+00 -4.807179e+00 
-8.367773e-01 -1.107040e+01 
-2.380917e+01 -9.177783e+00 
-3.409373e-01 8.094360e+00 
-1.525830e+01 -4.850563e+00 
-1.014357e+01 9.716420e+00 
6.082055e+00 4.415803e+00 
-2.930788e+01 -7.052207e+00 
-2.903122e-01 4.070390e+01 
1.590331e+01 1.228694e+01 
2.349403e+01 -6.399122e+00 
-7.699997e+00 -1.594648e+00 
9.804139e+00 -4.802121e+00 
-2.777653e+00 9.857101e+00 
4.900850e+00 -1.124091e+01 
6.008180e+00 2.505929e+01 
1.782435e+01 -2.759336e+01 
-6.946670e+00 1.167116e+01 
6.073568e+00 -1.368427e+01 
9.032989e-01 2.312367e+01 
3.821595e+01 -9.649941e+00 
8.089426e+00 -2.502318e+01 
6.082336e+00 -2.079866e+01 
3.587273e-01 -2.183164e+01 
-1.214087e+01 -3.384164e+01 
-3.048466e+01 -7.990060e+00 
-2.193543e+01 3.349992e+00 
-6.880999e+00 1.123478e+01 
-1.288976e+00 4.667212e+00 
-6.658588e+00 -5.172809e+00 
3.691418e+00 1.390863e+01 
-4.708108e-01 -1.710600e+01 
-7.099317e-01 -2.437714e+00 
-2.574676e+01 -1.503090e+01 
-1.494894e+01 1.968227e+01 
-4.846762e+00 8.700930e+00 
-7.548604e+00 1.516452e+01 
4.023130e+00 1.682783e+01 
1.552067e+01 1.241402e+01 
-5.800473e+00 -2.055537e+00 
2.957263e+01 2.971685e+01 
1.245586e+01 -2.584923e+01 
1.211673e+01 1.412318e+00 
2.777346e+00 -7.183962e+00 
1.103372e+01 -1.952463e+01 
-9.047064e+00 7.462938e+00 
1.435102e+01 -2.175717e+01 
-1.640853e+01 1.569018e+00 
1.124899e+01 1.275716e+00 
3.697375e+00 -1.652068e+01 
-5.928926e+00 -8.957821e+00 
-2.451765e+01 -4.306853e+00 
2.114234e+01 2.447460e+01 
-1.634255e+01 -2.358117e+01 
3.204685e+01 2.762513e+01 
-1.019444e+01 -5.091340e+01 
-1.502578e+01 1.913633e+01 
1.343140e+01 -3.451954e-01 
-1.314487e+01 -2.687842e+01 
-1.138434e+01 2.966877e+01 
9.548538e+00 -1.260585e+00 
2.521935e+01 -1.119635e-01 
-1.306839e+01 -2.426919e+01 
7.577037e-01 6.449872e+00 
4.331629e+00 -1.230926e+01 
-1.907773e+01 1.000826e+00 
1.625613e+01 3.189803e+00 
-1.081375e+01 -2.029263e+00 
8.990934e+00 3.769232e+00 
1.305119e+01 -4.900130e+00 
-7.663498e+00 -2.334485e-01 
3.460582e+01 -1.234688e+01 
-1.939467e+01 -1.908272e+01 
1.037897e+01 -7.504191e+00 
-4.071920e+00 -1.171613e+01 
-1.148958e+00 -1.090469e+01 
-5.352733e-01 -1.535879e+01 
-1.020487e+01 -1.192163e+01 
-7.699795e+00 -9.345873e-01 
9.016699e+00 -2.038439e+01 
-2.164570e+01 -1.396067e+01 
-2.168068e+01 -8.204170e+00 
9.705723e+00 1.312292e+01 
-2.054820e+01 -3.334168e+01 
-1.445084e+01 8.321506e+00 
-1.023478e+01 6.225446e+00 
3.014879e+00 -2.213356e+01 
-3.648727e+01 -9.969084e-01 
-4.512823e+00 1.728295e+01 
-9.297531e+00 -1.631056e+01 
-1.336152e+01 1.930316e+01 
-1.649685e+01 -1.388084e+01 
-1.256945e+00 2.309414e+01 
-1.773589e+01 -1.398650e+01 
-1.872102e+01 9.305734e+00 
-2.160250e+01 3.244107e+01 
1.417890e+01 1.373823e+01 
-1.119882e+00 1.364175e+01 
3.661962e+00 2.794836e+00 
-3.465351e+00 1.907087e+01 
1.653847e+01 3.805757e+00 
2.780074e+00 1.536827e+01 
2.948137e+01 -1.312240e+01 
-2.253805e+00 -1.534370e+01 
-1.920947e+01 -2.199775e+01 
-2.118912e+01 2.284050e+01 
3.231364e+00 1.294883e+01 
8.310922e+00 1.305467e+01 
1.808954e+01 -9.777350e+00 
-1.767523e+01 -9.673702e+00 
-4.011305e+00 9.332152e+00 
9.138221e-01 1.006690e+01 
-2.535884e+00 -1.398970e+00 
8.514089e+00 1.187243e+01 
-9.244300e+00 -9.713736e+00 
-3.013901e+00 2.459569e+01 
1.806884e+01 6.396224e+00 
6.746878e+00 -7.997718e-01 
6.942527e+00 -2.287665e+00 
6.327594e+00 6.278065e+00 
1.313840e+01 -1.199825e+01 
-7.202110e+00 -9.406470e+00 
-4.786951e+00 1.267138e+01 
1.487891e+01 -1.013121e+00 
1.525504e+01 -4.748883e+00 
-1.710958e+01 -2.767351e+01 
4.497932e+00 2.685688e+01 
2.691498e+00 -3.113651e+01 
-1.771186e+01 1.267801e+01 
4.482058e-01 3.705271e+00 
6.163494e+00 5.398813e+00 
-6.652386e+00 1.399881e+00 
1.938911e+01 3.007258e+00 
-1.833456e+01 -9.975889e+00 
6.009891e+00 1.568986e+01 
7.205112e+00 1.080527e+01 
1.213723e+01 -1.190478e+01 
2.367291e+00 1.023642e+01 
5.588661e+00 -2.990348e+00 
2.387423e+01 1.254953e+00 
-1.333343e+00 -8.454873e+00 
3.067198e+01 -1.453499e+01 
-1.616588e+01 -2.268930e+01 
1.115334e+01 -1.295937e+01 
-2.816450e+01 -1.728849e+01 
4.711768e+00 4.978017e+00 
-2.579519e+01 -1.165519e+01 
4.073643e+00 2.034045e+01 
-3.371265e+00 -4.012292e+00 
6.827186e+00 5.963611e+00 
3.842316e+00 -4.948864e+00 
-6.785293e+00 -6.267268e+00 
9.728059e+00 1.397684e+01 
3.696850e+00 -2.969867e+01 
-2.321087e+01 1.385735e+01 
1.345430e+01 9.155689e+00 
7.185721e+00 -4.746392e+00 
7.703297e+00 5.613662e+00 
1.532217e+01 -2.754996e+01 
-1.580645e+01 -5.935552e-01 
-1.380180e+00 -1.324608e+01 
-1.058837e+00 9.817458e+00 
1.461224e+00 -9.258215e+00 
7.381671e+00 -1.356751e+01 
-2.150125e+01 -4.411942e+00 
-8.906630e-01 2.949526e+00 
7.420386e+00 8.462167e-01 
-1.382428e+01 -1.268008e+01 
4.322850e+00 5.760012e+00 
-1.194385e+01 -8.930508e+00 
-8.255957e+00 1.326108e+01 
1.571306e+01 4.509411e+00 
-3.585607e+00 -1.042251e+01 
-3.143238e+00 4.130366e+00 
8.741202e+00 1.594965e+00 
4.096094e+00 -1.024926e+00 
8.694731e+00 -2.339000e+01 
-1.986546e+01 7.356113e+00 
1.213004e+01 -4.366369e+00 
1.232458e+00 -1.173081e+01 
-1.481269e+01 -5.689519e+00 
-9.116376e+00 1.949207e+00 
1.813558e+01 1.294809e+01 
-1.830576e+01 -2.019769e+01 
3.162249e+01 5.943246e+00 
-4.336679e+01 -2.591560e+01 
1.425343e+01 2.487365e+01 
3.802655e+00 -5.316169e+00 
9.268408e-01 -1.292460e+01 
1.463942e+00 -8.929467e+00 
-2.219364e+01 5.937898e-01 
1.430859e+01 2.263391e-01 
-1.423660e+01 -7.448648e+00 
3.534587e+00 1.017881e+01 
2.278895e+00 -2.117925e+01 
-1.513375e+01 1.522509e+01 
1.252083e+01 -1.144462e+01 
-1.596900e+01 -1.070259e+00 
1.279937e+01 1.676274e+01 
4.252295e+00 -2.888715e+01 
3.956410e+00 9.053329e+00 
-1.377691e+01 -3.344299e+01 
-9.202946e+00 1.512873e+01 
4.127648e+00 -7.649081e-01 
-5.295994e-01 -2.727943e+01 
-2.821956e+01 8.822119e+00 
2.084850e+00 8.815197e+00 
4.180369e+00 -4.145356e+00 
-1.814127e+00 4.119079e+00 
8.201147e+00 -2.042409e+01 
-2.829764e+01 -2.379555e+00 
1.353617e+01 1.921229e+01 
5.573695e+00 -2.989460e+01 
-1.852822e+01 -2.935268e+00 
-1.461771e+00 1.607094e+00 
-2.369461e+00 -1.824954e+01 
-1.801030e+01 -5.640544e+00 
-1.785967e+01 2.546583e+00 
-9.501646e-02 -2.182889e+00 
-1.114274e+01 -9.632526e-03 
-2.068409e+01 -1.802216e+01 
-1.510407e+01 1.868736e+01 
-2.668937e+01 -1.728511e+00 
-1.040060e+01 2.500382e+01 
-1.494665e+00 2.293119e+01 
-8.346437e+00 8.930931e+00 
2.538723e+01 2.960394e+01 
1.398833e+00 -6.082912e+00 
2.236493e+01 -2.057129e+00 
-6.090983e+00 -5.658190e+00 
4.663413e-01 -5.803952e+00 
3.696798e+00 -5.854480e+00 
-1.706676e+01 -4.214083e-01 
1.702622e+00 -3.678269e+00 
-1.486951e+01 5.283575e+00 
-1.073894e+01 1.874340e+01 
3.037809e+01 6.933985e+00 
-1.402323e+01 -1.764615e+01 
-2.331375e+00 1.588473e+01 
7.407054e+00 -6.138979e+00 
-4.330554e+00 9.735986e+00 
5.946145e+00 -1.053264e+01 
-2.555928e+00 4.413491e+00 
-7.548595e+00 2.994642e+00 
1.202884e+01 -3.128330e+00 
-3.234482e+00 3.417287e+00 
-1.761450e+01 -1.461799e+01 
1.195014e+01 3.595036e+01 
1.860875e+00 -1.311211e+01 
5.946183e+00 6.877664e-02 
4.832635e+00 3.304363e+01 
4.051391e+01 -3.497076e+01 
1.686822e+00 -6.118006e+00 
-6.936415e+00 -3.650879e+01 
-2.424449e+00 -1.451608e+00 
-1.611066e+01 -1.875779e+01 
-4.551288e+00 -3.792279e+00 
-1.750999e+01 -1.389042e+01 
-2.226879e+01 4.870144e+00 
-7.505371e+00 2.250132e+01 
2.816341e+01 -6.619263e+00 
-2.329637e+01 -2.466644e+01 
-1.384809e+01 4.799232e+00 
-1.211412e+01 5.790185e+00 
-1.194291e+01 7.846134e+00 
1.355216e+01 2.212875e+01 
2.134156e+01 -3.075924e+01 
-4.344583e+01 -2.222329e+01 
-1.565377e+01 2.600495e+01 
-7.217195e+00 1.403891e+01 
1.193896e+01 8.202687e+00 
2.181950e+00 -1.408335e+00 
-9.082773e+00 -6.852724e+00 
6.024144e+00 1.036740e+01 
-5.608090e+00 -1.496431e+01 
-1.476033e+01 -4.512254e+00 
-1.438854e+01 2.001597e+01 
4.746806e+00 -2.409855e+00 
-4.581212e+00 9.863918e+00 
-1.097531e+01 -3.151378e+00 
8.829440e+00 2.006306e+01 
-8.741498e+00 -1.785942e+01 
-1.173459e+01 2.342221e+01 
8.025660e+00 1.359060e+01 
1.706009e+01 -1.009807e+00 
-3.969376e+00 -7.957959e+00 
-4.890761e+00 3.015733e+00 
2.173303e+00 7.231472e+00 
1.399946e+01 5.921413e+00 
-3.805579e-02 -3.371707e+01 
-2.017317e+01 2.097223e+01 
-5.635798e+00 -1.574868e+01 
3.640641e+00 4.113249e+01 
1.056813e+01 -2.698241e+01 
5.251819e+00 1.709601e+01 
3.697235e+00 -2.357376e+01 
-7.493896e+00 -1.064085e+00 
-3.098122e+00 -1.025953e+01 
-2.234845e+01 4.335021e+00 
9.070869e+00 7.575260e+00 
-6.195575e+00 3.416007e+00 
5.221422e+00 -5.867689e+00 
7.394646e+00 -2.931413e-01 
-2.261949e+01 -2.206644e+01 
5.732761e+00 1.754991e+01 
-1.307207e+01 -1.680661e+01 
-2.963000e+00 -3.745285e+00 
-2.407883e+01 8.431580e-01 
-6.701956e+00 -4.092766e-02 
-2.412678e+01 5.159255e+00 
-1.235328e+01 2.480934e+01 
5.047661e+00 9.141601e+00 
-4.120003e+00 7.808953e+00 
-7.936537e+00 1.125381e+01 
5.509580e+00 8.657181e+00 
-2.925927e+00 1.919895e+01 
1.153925e+01 -8.757178e+00 
-3.697614e+00 2.797076e+01 
2.958829e+01 -2.125227e+01 
-2.158836e+01 -9.497782e+00 
-4.023548e+00 5.671385e+00 
-1.314144e+01 -1.092383e+00 
4.714965e+00 1.930630e+01 
-7.436848e+00 -2.436866e+01 
-2.830432e+01 2.577726e+01 
-5.151947e+00 1.335104e+01 
-1.147007e+00 4.113023e+01 
3.270237e+01 1.454532e+01 
1.947213e+01 -1.730676e+01 
-1.876216e+01 1.030552e+01 
2.954871e+01 -4.488626e+00 
-2.228699e+01 4.069429e+00 
1.329395e+01 6.125953e+00 
6.266513e+00 4.134101e+00 
-1.574123e+01 9.130094e+00 
4.292888e+01 1.355267e+01 
-8.300218e+00 -9.900088e+00 
2.804719e+01 -1.492578e+01 
-2.242498e+01 -3.983138e+00 
1.332984e+01 -2.995116e+00 
-1.351024e+01 -7.310739e+00 
8.140674e+00 1.471446e+01 
1.962732e+00 -2.020123e+01 
-1.263241e+00 -3.727904e-01 
-1.981322e+01 -4.846437e+00 
5.309647e+00 3.383367e+00 
-1.119967e+01 1.022994e+01 
7.376275e+00 -2.244253e+01 
-4.329848e+01 1.339324e+01 
